time(s),SOC_1,SOC_2,SOC_3,SOC_4
51.96800,-0.27051,-0.36428,-0.38354,-0.37536
52.06800,-0.27045,-0.36420,-0.38334,-0.37515
52.16800,-0.27066,-0.36436,-0.38323,-0.37533
52.26800,-0.27083,-0.36445,-0.38353,-0.37547
52.36800,-0.27046,-0.36429,-0.38364,-0.37528
52.46800,-0.27035,-0.36423,-0.38359,-0.37518
52.56800,-0.27064,-0.36438,-0.38358,-0.37563
52.66800,-0.27018,-0.36372,-0.38321,-0.37553
52.76800,-0.27024,-0.36384,-0.38300,-0.37523
52.86800,-0.27048,-0.36384,-0.38301,-0.37518
52.96800,-0.26971,-0.36368,-0.38305,-0.37576
53.06800,-0.27036,-0.36390,-0.38331,-0.37570
53.16800,-0.27103,-0.36422,-0.38320,-0.37571
53.26800,-0.27150,-0.36462,-0.38394,-0.37542
53.36800,-0.27132,-0.36485,-0.38363,-0.37483
53.46800,-0.27126,-0.36448,-0.38329,-0.37513
53.56800,-0.27166,-0.36447,-0.38352,-0.37508
53.66800,-0.27189,-0.36453,-0.38352,-0.37490
53.76800,-0.27203,-0.36464,-0.38357,-0.37571
53.86800,-0.27218,-0.36449,-0.38365,-0.37497
53.96800,-0.27214,-0.36481,-0.38364,-0.37522
54.06800,-0.27220,-0.36442,-0.38386,-0.37524
54.16800,-0.27195,-0.36397,-0.38312,-0.37492
54.26800,-0.27177,-0.36434,-0.38329,-0.37528
54.36800,-0.27139,-0.36437,-0.38330,-0.37532
54.46800,-0.27135,-0.36416,-0.38334,-0.37547
54.56800,-0.27165,-0.36411,-0.38335,-0.37574
54.66800,-0.27172,-0.36452,-0.38347,-0.37566
54.76800,-0.27152,-0.36462,-0.38329,-0.37574
54.86800,-0.27133,-0.36432,-0.38329,-0.37557
54.96800,-0.27139,-0.36398,-0.38347,-0.37504
55.06800,-0.27155,-0.36414,-0.38332,-0.37510
55.16800,-0.27093,-0.36380,-0.38299,-0.37522
55.26800,-0.27137,-0.36436,-0.38338,-0.37510
55.36800,-0.27162,-0.36456,-0.38372,-0.37533
55.46800,-0.27168,-0.36457,-0.38340,-0.37553
55.56800,-0.27144,-0.36455,-0.38336,-0.37508
55.66800,-0.27146,-0.36447,-0.38337,-0.37517
55.76800,-0.27181,-0.36470,-0.38385,-0.37546
55.86800,-0.27164,-0.36433,-0.38364,-0.37530
55.96800,-0.27154,-0.36453,-0.38385,-0.37533
56.06800,-0.27135,-0.36468,-0.38393,-0.37536
56.16800,-0.27110,-0.36438,-0.38367,-0.37550
56.26800,-0.27066,-0.36411,-0.38317,-0.37516
56.36800,-0.27076,-0.36431,-0.38344,-0.37535
56.46800,-0.27050,-0.36350,-0.38294,-0.37520
56.56800,-0.27066,-0.36411,-0.38326,-0.37528
56.66800,-0.27165,-0.36452,-0.38354,-0.37574
56.76800,-0.27194,-0.36441,-0.38360,-0.37522
56.86800,-0.27197,-0.36450,-0.38374,-0.37560
56.96800,-0.27203,-0.36407,-0.38330,-0.37511
57.06800,-0.27284,-0.36481,-0.38382,-0.37527
57.16800,-0.27297,-0.36489,-0.38370,-0.37534
57.26800,-0.27313,-0.36491,-0.38408,-0.37510
57.36800,-0.27332,-0.36454,-0.38384,-0.37501
57.46800,-0.27344,-0.36460,-0.38406,-0.37518
57.56800,-0.27285,-0.36446,-0.38380,-0.37490
57.66800,-0.27307,-0.36454,-0.38371,-0.37499
57.76800,-0.27297,-0.36454,-0.38357,-0.37528
57.86800,-0.27273,-0.36388,-0.38337,-0.37466
57.96800,-0.27284,-0.36405,-0.38349,-0.37535
58.06800,-0.27288,-0.36436,-0.38337,-0.37528
58.16800,-0.27286,-0.36409,-0.38335,-0.37467
58.26800,-0.27295,-0.36414,-0.38340,-0.37448
58.36800,-0.27247,-0.36432,-0.38321,-0.37501
58.46800,-0.27338,-0.36439,-0.38364,-0.37530
58.56800,-0.27342,-0.36453,-0.38350,-0.37506
58.66800,-0.27333,-0.36450,-0.38325,-0.37522
58.76800,-0.27332,-0.36416,-0.38345,-0.37475
58.86800,-0.27334,-0.36462,-0.38360,-0.37542
58.96800,-0.27308,-0.36387,-0.38294,-0.37479
59.06800,-0.27296,-0.36403,-0.38320,-0.37485
59.16800,-0.27340,-0.36409,-0.38357,-0.37511
59.26800,-0.27327,-0.36418,-0.38356,-0.37539
59.36800,-0.27347,-0.36419,-0.38356,-0.37537
59.46800,-0.27366,-0.36428,-0.38359,-0.37521
59.56800,-0.27389,-0.36440,-0.38380,-0.37517
59.66800,-0.27377,-0.36453,-0.38362,-0.37484
59.76800,-0.27335,-0.36414,-0.38335,-0.37512
59.86800,-0.27306,-0.36392,-0.38318,-0.37484
59.96800,-0.27351,-0.36434,-0.38366,-0.37490
60.06800,-0.27319,-0.36458,-0.38363,-0.37482
60.16800,-0.27356,-0.36463,-0.38360,-0.37467
60.26800,-0.27331,-0.36435,-0.38338,-0.37470
60.36800,-0.27304,-0.36388,-0.38299,-0.37506
60.46800,-0.27347,-0.36447,-0.38332,-0.37476
60.56800,-0.27357,-0.36474,-0.38372,-0.37511
60.66800,-0.27344,-0.36436,-0.38357,-0.37513
60.76800,-0.27280,-0.36444,-0.38346,-0.37575
60.86800,-0.27267,-0.36436,-0.38338,-0.37541
60.96800,-0.27279,-0.36407,-0.38351,-0.37582
61.06800,-0.27296,-0.36465,-0.38367,-0.37570
61.16800,-0.27289,-0.36432,-0.38322,-0.37553
61.26800,-0.27364,-0.36488,-0.38372,-0.37524
61.36800,-0.27390,-0.36486,-0.38386,-0.37510
61.46800,-0.27404,-0.36483,-0.38367,-0.37519
61.56800,-0.27340,-0.36443,-0.38340,-0.37538
61.66800,-0.27367,-0.36446,-0.38386,-0.37546
61.76800,-0.27393,-0.36453,-0.38348,-0.37565
61.86800,-0.27424,-0.36483,-0.38388,-0.37533
61.96800,-0.27359,-0.36440,-0.38340,-0.37506
62.06800,-0.27409,-0.36447,-0.38372,-0.37542
62.16800,-0.27407,-0.36453,-0.38358,-0.37516
62.26800,-0.27410,-0.36425,-0.38334,-0.37538
62.36800,-0.27385,-0.36438,-0.38336,-0.37520
62.46800,-0.27446,-0.36469,-0.38352,-0.37561
62.56800,-0.27407,-0.36421,-0.38333,-0.37521
62.66800,-0.27462,-0.36446,-0.38345,-0.37550
62.76800,-0.27464,-0.36428,-0.38310,-0.37534
62.86800,-0.27466,-0.36450,-0.38352,-0.37508
62.96800,-0.27447,-0.36412,-0.38338,-0.37555
63.06800,-0.27461,-0.36418,-0.38325,-0.37545
63.16800,-0.27452,-0.36409,-0.38326,-0.37570
63.26800,-0.27491,-0.36419,-0.38311,-0.37548
63.36800,-0.27527,-0.36453,-0.38331,-0.37559
63.46800,-0.27523,-0.36470,-0.38342,-0.37550
63.56800,-0.27531,-0.36479,-0.38351,-0.37533
63.66800,-0.27465,-0.36513,-0.38356,-0.37571
63.76800,-0.27359,-0.36439,-0.38321,-0.37504
63.86800,-0.27365,-0.36462,-0.38350,-0.37509
63.96800,-0.27313,-0.36462,-0.38355,-0.37551
64.06800,-0.27273,-0.36464,-0.38338,-0.37568
64.16800,-0.27279,-0.36494,-0.38356,-0.37541
64.26800,-0.27257,-0.36472,-0.38350,-0.37557
64.36800,-0.27263,-0.36461,-0.38330,-0.37554
64.46800,-0.27252,-0.36474,-0.38332,-0.37537
64.56800,-0.27232,-0.36452,-0.38309,-0.37525
64.66800,-0.27275,-0.36485,-0.38323,-0.37559
64.76800,-0.27327,-0.36498,-0.38342,-0.37522
64.86800,-0.27327,-0.36483,-0.38312,-0.37530
64.96800,-0.27401,-0.36532,-0.38377,-0.37529
65.06800,-0.27413,-0.36502,-0.38374,-0.37526
65.16800,-0.27460,-0.36501,-0.38362,-0.37508
65.26800,-0.27483,-0.36510,-0.38386,-0.37501
65.36800,-0.27461,-0.36501,-0.38383,-0.37536
65.46800,-0.27484,-0.36490,-0.38367,-0.37529
65.56800,-0.27440,-0.36464,-0.38352,-0.37546
65.66800,-0.27445,-0.36469,-0.38336,-0.37518
65.76800,-0.27501,-0.36541,-0.38370,-0.37500
65.86800,-0.27497,-0.36502,-0.38369,-0.37513
65.96800,-0.27480,-0.36441,-0.38323,-0.37539
66.06800,-0.27514,-0.36496,-0.38362,-0.37530
66.16800,-0.27471,-0.36441,-0.38322,-0.37539
66.26800,-0.27463,-0.36415,-0.38334,-0.37521
66.36800,-0.27441,-0.36434,-0.38325,-0.37531
66.46800,-0.27514,-0.36480,-0.38372,-0.37518
66.56800,-0.27524,-0.36490,-0.38366,-0.37510
66.66800,-0.27516,-0.36439,-0.38335,-0.37494
66.76800,-0.27466,-0.36394,-0.38329,-0.37525
66.86800,-0.27504,-0.36426,-0.38321,-0.37472
66.96800,-0.27523,-0.36488,-0.38374,-0.37482
67.06800,-0.27469,-0.36478,-0.38355,-0.37489
67.16800,-0.27438,-0.36459,-0.38346,-0.37534
67.26800,-0.27489,-0.36465,-0.38317,-0.37540
67.36800,-0.27481,-0.36490,-0.38351,-0.37574
67.46800,-0.27484,-0.36502,-0.38351,-0.37540
67.56800,-0.27513,-0.36511,-0.38396,-0.37499
67.66800,-0.27539,-0.36514,-0.38373,-0.37555
67.76800,-0.27517,-0.36529,-0.38381,-0.37570
67.86800,-0.27475,-0.36500,-0.38348,-0.37548
67.96800,-0.27446,-0.36466,-0.38332,-0.37537
68.06800,-0.27478,-0.36499,-0.38349,-0.37553
68.16800,-0.27447,-0.36436,-0.38296,-0.37583
68.26800,-0.27485,-0.36436,-0.38308,-0.37502
68.36800,-0.27544,-0.36502,-0.38336,-0.37494
68.46800,-0.27518,-0.36455,-0.38303,-0.37525
68.56800,-0.27579,-0.36525,-0.38370,-0.37490
68.66800,-0.27583,-0.36521,-0.38380,-0.37527
68.76800,-0.27639,-0.36509,-0.38389,-0.37506
68.86800,-0.27641,-0.36527,-0.38357,-0.37518
68.96800,-0.27594,-0.36498,-0.38372,-0.37544
69.06800,-0.27601,-0.36508,-0.38375,-0.37549
69.16800,-0.27620,-0.36523,-0.38402,-0.37501
69.26800,-0.27590,-0.36525,-0.38374,-0.37524
69.36800,-0.27521,-0.36502,-0.38355,-0.37517
69.46800,-0.27507,-0.36472,-0.38361,-0.37568
69.56800,-0.27451,-0.36474,-0.38335,-0.37555
69.66800,-0.27460,-0.36467,-0.38348,-0.37561
69.76800,-0.27469,-0.36493,-0.38377,-0.37495
69.86800,-0.27449,-0.36423,-0.38356,-0.37480
69.96800,-0.27421,-0.36433,-0.38339,-0.37526
70.06800,-0.27436,-0.36448,-0.38343,-0.37524
70.16800,-0.27369,-0.36383,-0.38274,-0.37569
70.26800,-0.27327,-0.36390,-0.38297,-0.37568
70.36800,-0.27374,-0.36437,-0.38355,-0.37515
70.46800,-0.27393,-0.36477,-0.38378,-0.37492
70.56800,-0.27418,-0.36473,-0.38361,-0.37480
70.66800,-0.27416,-0.36464,-0.38338,-0.37461
70.76800,-0.27428,-0.36490,-0.38323,-0.37506
70.86800,-0.27436,-0.36461,-0.38326,-0.37473
70.96800,-0.27511,-0.36478,-0.38325,-0.37524
71.06800,-0.27554,-0.36508,-0.38378,-0.37543
71.16800,-0.27575,-0.36536,-0.38384,-0.37476
71.26800,-0.27591,-0.36516,-0.38377,-0.37530
71.36800,-0.27565,-0.36519,-0.38375,-0.37532
71.46800,-0.27588,-0.36518,-0.38363,-0.37492
71.56800,-0.27602,-0.36497,-0.38353,-0.37512
71.66800,-0.27634,-0.36506,-0.38340,-0.37536
71.76800,-0.27654,-0.36499,-0.38347,-0.37532
71.86800,-0.27642,-0.36514,-0.38316,-0.37501
71.96800,-0.27763,-0.36561,-0.38356,-0.37543
72.06800,-0.27692,-0.36487,-0.38331,-0.37569
72.16800,-0.27723,-0.36506,-0.38331,-0.37523
72.26800,-0.27775,-0.36498,-0.38326,-0.37531
72.36800,-0.27796,-0.36503,-0.38304,-0.37552
72.46800,-0.27869,-0.36540,-0.38367,-0.37591
72.56800,-0.27828,-0.36515,-0.38336,-0.37555
72.66800,-0.27834,-0.36470,-0.38313,-0.37598
72.76800,-0.27929,-0.36522,-0.38357,-0.37546
72.86800,-0.27966,-0.36542,-0.38370,-0.37554
72.96800,-0.27960,-0.36527,-0.38360,-0.37529
73.06800,-0.27987,-0.36526,-0.38359,-0.37529
73.16800,-0.28024,-0.36548,-0.38358,-0.37546
73.26800,-0.28036,-0.36534,-0.38318,-0.37534
73.36800,-0.28050,-0.36532,-0.38304,-0.37483
73.46800,-0.28035,-0.36502,-0.38315,-0.37501
73.56800,-0.28061,-0.36545,-0.38353,-0.37536
73.66800,-0.28142,-0.36564,-0.38405,-0.37526
73.76800,-0.28103,-0.36538,-0.38355,-0.37525
73.86800,-0.28144,-0.36541,-0.38328,-0.37533
73.96800,-0.28092,-0.36483,-0.38317,-0.37596
74.06800,-0.28206,-0.36566,-0.38366,-0.37546
74.16800,-0.28201,-0.36566,-0.38383,-0.37515
74.26800,-0.28231,-0.36596,-0.38405,-0.37534
74.36800,-0.28283,-0.36577,-0.38390,-0.37552
74.46800,-0.28251,-0.36554,-0.38374,-0.37588
74.56800,-0.28250,-0.36547,-0.38352,-0.37595
74.66800,-0.28261,-0.36532,-0.38325,-0.37550
74.76800,-0.28286,-0.36547,-0.38321,-0.37544
74.86800,-0.28347,-0.36572,-0.38376,-0.37536
74.96800,-0.28342,-0.36548,-0.38361,-0.37500
75.06800,-0.28375,-0.36541,-0.38359,-0.37514
75.16800,-0.28379,-0.36554,-0.38341,-0.37527
75.26800,-0.28327,-0.36510,-0.38320,-0.37494
75.36800,-0.28355,-0.36508,-0.38330,-0.37517
75.46800,-0.28369,-0.36524,-0.38363,-0.37555
75.56800,-0.28367,-0.36497,-0.38312,-0.37564
75.66800,-0.28359,-0.36504,-0.38317,-0.37563
75.76800,-0.28365,-0.36516,-0.38332,-0.37518
75.86800,-0.28397,-0.36529,-0.38347,-0.37527
75.96800,-0.28383,-0.36512,-0.38325,-0.37517
76.06800,-0.28434,-0.36539,-0.38314,-0.37539
76.16800,-0.28425,-0.36575,-0.38366,-0.37516
76.26800,-0.28421,-0.36575,-0.38349,-0.37541
76.36800,-0.28416,-0.36557,-0.38366,-0.37584
76.46800,-0.28464,-0.36618,-0.38401,-0.37534
76.56800,-0.28433,-0.36545,-0.38355,-0.37510
76.66800,-0.28416,-0.36529,-0.38330,-0.37498
76.76800,-0.28424,-0.36516,-0.38315,-0.37535
76.86800,-0.28429,-0.36527,-0.38348,-0.37556
76.96800,-0.28441,-0.36546,-0.38330,-0.37555
77.06800,-0.28440,-0.36520,-0.38338,-0.37555
77.16800,-0.28401,-0.36475,-0.38342,-0.37508
77.26800,-0.28434,-0.36494,-0.38324,-0.37514
77.36800,-0.28458,-0.36535,-0.38325,-0.37498
77.46800,-0.28464,-0.36502,-0.38328,-0.37538
77.56800,-0.28453,-0.36502,-0.38330,-0.37535
77.66800,-0.28476,-0.36497,-0.38313,-0.37504
77.76800,-0.28525,-0.36539,-0.38335,-0.37492
77.86800,-0.28520,-0.36548,-0.38363,-0.37480
77.96800,-0.28554,-0.36583,-0.38364,-0.37510
78.06800,-0.28583,-0.36576,-0.38355,-0.37504
78.16800,-0.28542,-0.36556,-0.38359,-0.37484
78.26800,-0.28585,-0.36582,-0.38361,-0.37532
78.36800,-0.28512,-0.36535,-0.38321,-0.37521
78.46800,-0.28585,-0.36545,-0.38331,-0.37520
78.56800,-0.28546,-0.36472,-0.38296,-0.37494
78.66800,-0.28506,-0.36465,-0.38302,-0.37529
78.76800,-0.28565,-0.36526,-0.38317,-0.37500
78.86800,-0.28541,-0.36513,-0.38331,-0.37519
78.96800,-0.28504,-0.36520,-0.38328,-0.37502
79.06800,-0.28515,-0.36550,-0.38314,-0.37554
79.16800,-0.28524,-0.36538,-0.38326,-0.37495
79.26800,-0.28510,-0.36510,-0.38332,-0.37529
79.36800,-0.28502,-0.36528,-0.38348,-0.37506
79.46800,-0.28528,-0.36545,-0.38326,-0.37482
79.56800,-0.28529,-0.36562,-0.38339,-0.37521
79.66800,-0.28522,-0.36520,-0.38301,-0.37524
79.76800,-0.28536,-0.36481,-0.38281,-0.37514
79.86800,-0.28515,-0.36481,-0.38285,-0.37517
79.96800,-0.28532,-0.36504,-0.38308,-0.37546
80.06800,-0.28569,-0.36511,-0.38320,-0.37512
80.16800,-0.28576,-0.36517,-0.38340,-0.37499
80.26800,-0.28575,-0.36528,-0.38325,-0.37548
80.36800,-0.28576,-0.36502,-0.38314,-0.37549
80.46800,-0.28598,-0.36561,-0.38364,-0.37563
80.56800,-0.28564,-0.36535,-0.38326,-0.37548
80.66800,-0.28586,-0.36563,-0.38341,-0.37543
80.76800,-0.28572,-0.36521,-0.38303,-0.37548
80.86800,-0.28642,-0.36574,-0.38356,-0.37511
80.96800,-0.28565,-0.36531,-0.38304,-0.37503
81.06800,-0.28589,-0.36556,-0.38326,-0.37517
81.16800,-0.28571,-0.36592,-0.38299,-0.37547
81.26800,-0.28595,-0.36546,-0.38311,-0.37565
81.36800,-0.28573,-0.36546,-0.38295,-0.37577
81.46800,-0.28609,-0.36561,-0.38328,-0.37538
81.56800,-0.28592,-0.36548,-0.38321,-0.37537
81.66800,-0.28603,-0.36610,-0.38344,-0.37538
81.76800,-0.28582,-0.36552,-0.38352,-0.37547
81.86800,-0.28555,-0.36506,-0.38290,-0.37516
81.96800,-0.28541,-0.36493,-0.38289,-0.37545
82.06800,-0.28586,-0.36547,-0.38335,-0.37569
82.16800,-0.28557,-0.36508,-0.38289,-0.37560
82.26800,-0.28612,-0.36528,-0.38337,-0.37540
82.36800,-0.28568,-0.36547,-0.38345,-0.37532
82.46800,-0.28581,-0.36566,-0.38367,-0.37501
82.56800,-0.28575,-0.36583,-0.38361,-0.37558
82.66800,-0.28554,-0.36589,-0.38356,-0.37543
82.76800,-0.28551,-0.36546,-0.38350,-0.37513
82.86800,-0.28504,-0.36468,-0.38271,-0.37499
82.96800,-0.28535,-0.36520,-0.38297,-0.37519
83.06800,-0.28599,-0.36551,-0.38336,-0.37539
83.16800,-0.28567,-0.36562,-0.38335,-0.37517
83.26800,-0.28587,-0.36555,-0.38333,-0.37483
83.36800,-0.28596,-0.36564,-0.38350,-0.37566
83.46800,-0.28569,-0.36591,-0.38348,-0.37522
83.56800,-0.28582,-0.36566,-0.38348,-0.37554
83.66800,-0.28496,-0.36494,-0.38304,-0.37583
83.76800,-0.28501,-0.36502,-0.38320,-0.37541
83.86800,-0.28550,-0.36550,-0.38311,-0.37535
83.96800,-0.28578,-0.36540,-0.38321,-0.37546
84.06800,-0.28593,-0.36553,-0.38344,-0.37531
84.16800,-0.28563,-0.36534,-0.38329,-0.37547
84.26800,-0.28575,-0.36530,-0.38323,-0.37508
84.36800,-0.28566,-0.36522,-0.38305,-0.37508
84.46800,-0.28578,-0.36554,-0.38325,-0.37515
84.56800,-0.28595,-0.36543,-0.38326,-0.37546
84.66800,-0.28553,-0.36492,-0.38275,-0.37517
84.76800,-0.28611,-0.36542,-0.38325,-0.37570
84.86800,-0.28598,-0.36502,-0.38308,-0.37567
84.96800,-0.28629,-0.36524,-0.38323,-0.37558
85.06800,-0.28625,-0.36549,-0.38330,-0.37555
85.16800,-0.28603,-0.36529,-0.38307,-0.37528
85.26800,-0.28619,-0.36537,-0.38337,-0.37513
85.36800,-0.28612,-0.36536,-0.38303,-0.37517
85.46800,-0.28609,-0.36520,-0.38277,-0.37535
85.56800,-0.28622,-0.36545,-0.38328,-0.37528
85.66800,-0.28584,-0.36502,-0.38300,-0.37544
85.76800,-0.28585,-0.36527,-0.38320,-0.37514
85.86800,-0.28607,-0.36516,-0.38326,-0.37487
85.96800,-0.28643,-0.36507,-0.38311,-0.37536
86.06800,-0.28643,-0.36558,-0.38355,-0.37529
86.16800,-0.28667,-0.36578,-0.38337,-0.37484
86.26800,-0.28627,-0.36525,-0.38338,-0.37519
86.36800,-0.28632,-0.36494,-0.38318,-0.37523
86.46800,-0.28595,-0.36511,-0.38309,-0.37531
86.56800,-0.28580,-0.36477,-0.38306,-0.37523
86.66800,-0.28614,-0.36530,-0.38291,-0.37546
86.76800,-0.28612,-0.36539,-0.38294,-0.37534
86.86800,-0.28625,-0.36554,-0.38301,-0.37509
86.96800,-0.28638,-0.36548,-0.38340,-0.37540
87.06800,-0.28677,-0.36568,-0.38359,-0.37495
87.16800,-0.28629,-0.36535,-0.38319,-0.37542
87.26800,-0.28609,-0.36563,-0.38319,-0.37515
87.36800,-0.28608,-0.36576,-0.38339,-0.37491
87.46800,-0.28600,-0.36577,-0.38348,-0.37532
87.56800,-0.28615,-0.36566,-0.38339,-0.37524
87.66800,-0.28583,-0.36534,-0.38312,-0.37532
87.76800,-0.28623,-0.36561,-0.38366,-0.37505
87.86800,-0.28615,-0.36581,-0.38378,-0.37483
87.96800,-0.28648,-0.36561,-0.38369,-0.37537
88.06800,-0.28695,-0.36587,-0.38351,-0.37545
88.16800,-0.28606,-0.36480,-0.38314,-0.37530
88.26800,-0.28659,-0.36532,-0.38321,-0.37502
88.36800,-0.28634,-0.36516,-0.38309,-0.37515
88.46800,-0.28591,-0.36503,-0.38275,-0.37502
88.56800,-0.28654,-0.36529,-0.38299,-0.37486
88.66800,-0.28600,-0.36527,-0.38326,-0.37450
88.76800,-0.28616,-0.36544,-0.38324,-0.37476
88.86800,-0.28594,-0.36524,-0.38325,-0.37539
88.96800,-0.28596,-0.36517,-0.38310,-0.37510
89.06800,-0.28651,-0.36534,-0.38361,-0.37541
89.16800,-0.28661,-0.36559,-0.38356,-0.37532
89.26800,-0.28650,-0.36558,-0.38348,-0.37529
89.36800,-0.28581,-0.36532,-0.38318,-0.37493
89.46800,-0.28555,-0.36518,-0.38319,-0.37516
89.56800,-0.28562,-0.36500,-0.38310,-0.37505
89.66800,-0.28577,-0.36561,-0.38341,-0.37536
89.76800,-0.28547,-0.36528,-0.38333,-0.37519
89.86800,-0.28612,-0.36542,-0.38341,-0.37515
89.96800,-0.28547,-0.36484,-0.38299,-0.37542
90.06800,-0.28610,-0.36509,-0.38330,-0.37546
90.16800,-0.28575,-0.36486,-0.38302,-0.37513
90.26800,-0.28560,-0.36440,-0.38300,-0.37521
90.36800,-0.28601,-0.36475,-0.38334,-0.37512
90.46800,-0.28602,-0.36490,-0.38325,-0.37531
90.56800,-0.28584,-0.36485,-0.38294,-0.37527
90.66800,-0.28599,-0.36521,-0.38305,-0.37532
90.76800,-0.28611,-0.36481,-0.38307,-0.37510
90.86800,-0.28599,-0.36499,-0.38303,-0.37483
90.96800,-0.28646,-0.36555,-0.38360,-0.37535
91.06800,-0.28625,-0.36544,-0.38349,-0.37507
91.16800,-0.28661,-0.36593,-0.38378,-0.37542
91.26800,-0.28625,-0.36570,-0.38355,-0.37515
91.36800,-0.28611,-0.36555,-0.38369,-0.37508
91.46800,-0.28605,-0.36516,-0.38344,-0.37555
91.56800,-0.28633,-0.36534,-0.38335,-0.37532
91.66800,-0.28646,-0.36531,-0.38323,-0.37557
91.76800,-0.28614,-0.36532,-0.38328,-0.37492
91.86800,-0.28601,-0.36522,-0.38322,-0.37544
91.96800,-0.28582,-0.36500,-0.38287,-0.37524
92.06800,-0.28630,-0.36487,-0.38306,-0.37525
92.16800,-0.28645,-0.36524,-0.38360,-0.37574
92.26800,-0.28640,-0.36531,-0.38341,-0.37545
92.36800,-0.28658,-0.36506,-0.38367,-0.37527
92.46800,-0.28665,-0.36543,-0.38361,-0.37554
92.56800,-0.28692,-0.36585,-0.38420,-0.37522
92.66800,-0.28647,-0.36564,-0.38389,-0.37493
92.76800,-0.28627,-0.36532,-0.38346,-0.37502
92.86800,-0.28594,-0.36530,-0.38336,-0.37510
92.96800,-0.28618,-0.36525,-0.38333,-0.37516
93.06800,-0.28590,-0.36485,-0.38297,-0.37548
93.16800,-0.28613,-0.36518,-0.38322,-0.37572
93.26800,-0.28597,-0.36554,-0.38306,-0.37519
93.36800,-0.28637,-0.36538,-0.38360,-0.37514
93.46800,-0.28613,-0.36527,-0.38329,-0.37532
93.56800,-0.28622,-0.36543,-0.38348,-0.37527
93.66800,-0.28607,-0.36521,-0.38349,-0.37507
93.76800,-0.28625,-0.36539,-0.38349,-0.37474
93.86800,-0.28619,-0.36544,-0.38359,-0.37508
93.96800,-0.28619,-0.36541,-0.38347,-0.37559
94.06800,-0.28614,-0.36552,-0.38357,-0.37542
94.16800,-0.28614,-0.36553,-0.38354,-0.37557
94.26800,-0.28606,-0.36510,-0.38325,-0.37568
94.36800,-0.28600,-0.36525,-0.38309,-0.37521
94.46800,-0.28662,-0.36581,-0.38359,-0.37539
94.56800,-0.28609,-0.36512,-0.38346,-0.37514
94.66800,-0.28643,-0.36483,-0.38318,-0.37567
94.76800,-0.28638,-0.36525,-0.38329,-0.37544
94.86800,-0.28667,-0.36534,-0.38346,-0.37506
94.96800,-0.28664,-0.36517,-0.38358,-0.37533
95.06800,-0.28633,-0.36512,-0.38335,-0.37500
95.16800,-0.28658,-0.36534,-0.38351,-0.37563
95.26800,-0.28628,-0.36513,-0.38318,-0.37541
95.36800,-0.28612,-0.36547,-0.38342,-0.37514
95.46800,-0.28632,-0.36568,-0.38380,-0.37505
95.56800,-0.28593,-0.36555,-0.38349,-0.37525
95.66800,-0.28628,-0.36541,-0.38342,-0.37499
95.76800,-0.28627,-0.36527,-0.38338,-0.37553
95.86800,-0.28595,-0.36450,-0.38311,-0.37521
95.96800,-0.28617,-0.36535,-0.38327,-0.37490
96.06800,-0.28603,-0.36525,-0.38315,-0.37475
96.16800,-0.28602,-0.36529,-0.38328,-0.37542
96.26800,-0.28618,-0.36525,-0.38345,-0.37498
96.36800,-0.28621,-0.36532,-0.38357,-0.37512
96.46800,-0.28589,-0.36521,-0.38308,-0.37485
96.56800,-0.28605,-0.36537,-0.38326,-0.37476
96.66800,-0.28609,-0.36596,-0.38369,-0.37485
96.76800,-0.28592,-0.36501,-0.38335,-0.37523
96.86800,-0.28588,-0.36492,-0.38320,-0.37505
96.96800,-0.28620,-0.36520,-0.38310,-0.37467
97.06800,-0.28584,-0.36533,-0.38315,-0.37469
97.16800,-0.28568,-0.36503,-0.38328,-0.37520
97.26800,-0.28592,-0.36505,-0.38339,-0.37536
97.36800,-0.28618,-0.36527,-0.38352,-0.37536
97.46800,-0.28607,-0.36537,-0.38366,-0.37497
97.56800,-0.28660,-0.36546,-0.38370,-0.37528
97.66800,-0.28673,-0.36567,-0.38372,-0.37522
97.76800,-0.28631,-0.36527,-0.38348,-0.37563
97.86800,-0.28635,-0.36577,-0.38368,-0.37554
97.96800,-0.28642,-0.36558,-0.38383,-0.37539
98.06800,-0.28641,-0.36506,-0.38305,-0.37522
98.16800,-0.28675,-0.36518,-0.38327,-0.37524
98.26800,-0.28670,-0.36543,-0.38360,-0.37492
98.36800,-0.28675,-0.36531,-0.38358,-0.37497
98.46800,-0.28670,-0.36557,-0.38336,-0.37501
98.56800,-0.28679,-0.36548,-0.38358,-0.37486
98.66800,-0.28658,-0.36521,-0.38341,-0.37504
98.76800,-0.28648,-0.36545,-0.38343,-0.37548
98.86800,-0.28650,-0.36558,-0.38336,-0.37478
98.96800,-0.28641,-0.36571,-0.38333,-0.37493
99.06800,-0.28630,-0.36527,-0.38315,-0.37529
99.16800,-0.28632,-0.36525,-0.38329,-0.37526
99.26800,-0.28624,-0.36539,-0.38339,-0.37566
99.36800,-0.28582,-0.36510,-0.38310,-0.37554
99.46800,-0.28583,-0.36510,-0.38336,-0.37560
99.56800,-0.28613,-0.36492,-0.38359,-0.37552
99.66800,-0.28602,-0.36504,-0.38367,-0.37532
99.76800,-0.28633,-0.36577,-0.38370,-0.37538
99.86800,-0.28641,-0.36553,-0.38370,-0.37533
99.96800,-0.28657,-0.36559,-0.38373,-0.37559
