time(s),SOC_1,SOC_2,SOC_3,SOC_4
400.54800,0.18096,0.17208,0.14868,0.18016
400.64800,0.18229,0.17269,0.14914,0.18030
400.74800,0.18271,0.17279,0.14827,0.17891
400.84800,0.18368,0.17356,0.14947,0.17919
400.94800,0.18448,0.17308,0.14901,0.18118
401.04800,0.18453,0.17271,0.14864,0.18003
401.14800,0.18592,0.17336,0.14952,0.18007
401.24800,0.18647,0.17367,0.14910,0.17867
401.34800,0.18813,0.17490,0.15047,0.17953
401.44800,0.18985,0.17543,0.15035,0.17922
401.54800,0.19105,0.17636,0.15141,0.17963
401.64800,0.19158,0.17674,0.15142,0.17974
401.74800,0.19205,0.17657,0.15146,0.18175
401.84800,0.19273,0.17666,0.15155,0.18022
401.94800,0.19369,0.17665,0.15194,0.17928
402.04800,0.19480,0.17714,0.15233,0.17944
402.14800,0.19579,0.17698,0.15238,0.17949
402.24800,0.19760,0.17748,0.15315,0.18079
402.34800,0.19727,0.17762,0.15282,0.18034
402.44800,0.19854,0.17857,0.15392,0.18039
402.54800,0.20015,0.18044,0.15485,0.18068
402.64800,0.20002,0.17912,0.15336,0.17949
402.74800,0.20133,0.17958,0.15429,0.17962
402.84800,0.20182,0.17969,0.15493,0.18028
402.94800,0.20281,0.17984,0.15542,0.18130
403.04800,0.20358,0.17947,0.15485,0.18080
403.14800,0.20596,0.18099,0.15571,0.18121
403.24800,0.20633,0.18149,0.15612,0.18118
403.34800,0.20590,0.18030,0.15570,0.18059
403.44800,0.20618,0.18102,0.15605,0.18058
403.54800,0.20740,0.18173,0.15632,0.18048
403.64800,0.20875,0.18276,0.15685,0.18131
403.74800,0.21192,0.18483,0.15926,0.18159
403.84800,0.21083,0.18379,0.15857,0.18143
403.94800,0.21147,0.18374,0.15830,0.18120
404.04800,0.21220,0.18403,0.15887,0.18110
404.14800,0.21243,0.18475,0.15931,0.18122
404.24800,0.21401,0.18646,0.16042,0.18076
404.34800,0.21313,0.18443,0.15920,0.18119
404.44800,0.21497,0.18539,0.16034,0.18042
404.54800,0.21543,0.18621,0.16068,0.18179
404.64800,0.21498,0.18594,0.16075,0.18128
404.74800,0.21592,0.18611,0.16060,0.18170
404.84800,0.21717,0.18700,0.16141,0.18056
404.94800,0.21824,0.18801,0.16284,0.18251
405.04800,0.21782,0.18758,0.16190,0.18150
405.14800,0.21878,0.18847,0.16314,0.18244
405.24800,0.22092,0.18937,0.16440,0.18217
405.34800,0.22069,0.18859,0.16397,0.18243
405.44800,0.22120,0.19002,0.16471,0.18290
405.54800,0.22135,0.18994,0.16520,0.18268
405.64800,0.22158,0.19062,0.16523,0.18258
405.74800,0.22180,0.19084,0.16509,0.18326
405.84800,0.22177,0.19110,0.16564,0.18286
405.94800,0.22262,0.19075,0.16565,0.18377
406.04800,0.22343,0.19124,0.16664,0.18396
406.14800,0.22311,0.19132,0.16678,0.18364
406.24800,0.22455,0.19172,0.16711,0.18266
406.34800,0.22446,0.19272,0.16757,0.18331
406.44800,0.22563,0.19288,0.16707,0.18399
406.54800,0.22680,0.19344,0.16853,0.18381
406.65100,0.22601,0.19321,0.16853,0.18420
406.75100,0.22567,0.19349,0.16844,0.18309
406.85100,0.22689,0.19406,0.16843,0.18358
406.95100,0.22748,0.19419,0.16922,0.18385
407.05100,0.22718,0.19480,0.16914,0.18397
407.15100,0.22823,0.19485,0.16966,0.18439
407.25100,0.22950,0.19667,0.17051,0.18544
407.35100,0.23049,0.19638,0.17084,0.18525
407.45100,0.22971,0.19624,0.17106,0.18406
407.55100,0.23039,0.19666,0.17154,0.18427
407.65100,0.22969,0.19657,0.17210,0.18460
407.75100,0.22986,0.19688,0.17234,0.18448
407.85100,0.23019,0.19660,0.17175,0.18334
407.95100,0.23050,0.19656,0.17234,0.18383
408.05100,0.23224,0.19871,0.17367,0.18472
408.15100,0.23283,0.19808,0.17443,0.18438
408.25100,0.23449,0.19930,0.17514,0.18482
408.35100,0.23344,0.19755,0.17393,0.18553
408.45100,0.23503,0.19959,0.17484,0.18576
408.55100,0.23326,0.19802,0.17429,0.18401
408.65100,0.23399,0.19876,0.17531,0.18481
408.75100,0.23341,0.19816,0.17435,0.18584
408.85100,0.23547,0.19911,0.17470,0.18654
408.95100,0.23626,0.19948,0.17691,0.18562
409.05100,0.23637,0.19938,0.17575,0.18528
409.15100,0.23686,0.20004,0.17591,0.18511
409.25100,0.23613,0.19838,0.17611,0.18495
409.35100,0.23892,0.20086,0.17777,0.18538
409.45100,0.23945,0.20193,0.17817,0.18547
409.55100,0.23987,0.20144,0.17837,0.18614
409.65100,0.23731,0.20015,0.17777,0.18502
409.75100,0.23959,0.20036,0.17822,0.18496
409.85100,0.24095,0.20246,0.17928,0.18627
409.95100,0.24077,0.20230,0.17956,0.18724
410.05100,0.24027,0.20202,0.17970,0.18684
410.15100,0.24063,0.20135,0.18015,0.18759
410.25100,0.24248,0.20307,0.18138,0.18647
410.35100,0.24154,0.20243,0.18073,0.18677
410.45100,0.24251,0.20268,0.18101,0.18691
410.55100,0.24438,0.20414,0.18296,0.18802
410.65100,0.24379,0.20309,0.18245,0.18783
410.75100,0.24495,0.20385,0.18277,0.18749
410.85100,0.24522,0.20418,0.18221,0.18738
410.95100,0.24634,0.20581,0.18370,0.18724
411.05100,0.24782,0.20618,0.18456,0.18709
411.15100,0.24734,0.20518,0.18360,0.18839
411.25100,0.24684,0.20484,0.18362,0.18858
411.35100,0.24772,0.20554,0.18404,0.18779
411.45100,0.24851,0.20604,0.18499,0.18719
411.55100,0.24974,0.20585,0.18483,0.18857
411.65100,0.25125,0.20685,0.18599,0.18809
411.75100,0.25100,0.20670,0.18469,0.18809
411.85100,0.25181,0.20773,0.18631,0.18816
411.95100,0.25190,0.20646,0.18489,0.18693
412.05100,0.25064,0.20565,0.18456,0.18796
412.15100,0.25250,0.20701,0.18566,0.18715
412.25100,0.25201,0.20702,0.18623,0.18820
412.35100,0.25318,0.20719,0.18676,0.18938
412.45100,0.25278,0.20669,0.18601,0.18912
412.55100,0.25493,0.20835,0.18818,0.18883
412.65100,0.25551,0.20862,0.18763,0.18884
412.75100,0.25599,0.20931,0.18822,0.18950
412.85100,0.25808,0.20960,0.18917,0.19045
412.95100,0.25779,0.20932,0.18885,0.18970
413.05100,0.25829,0.21086,0.19020,0.18932
413.15100,0.25800,0.20941,0.18922,0.19038
413.25100,0.25963,0.21058,0.19041,0.18987
413.35100,0.25928,0.20993,0.19022,0.18907
413.45100,0.25781,0.20965,0.18942,0.19012
413.55100,0.25896,0.20989,0.18909,0.18961
413.65100,0.25964,0.21080,0.19064,0.18977
413.75100,0.26048,0.21054,0.19037,0.18899
413.85100,0.26160,0.21119,0.19077,0.19016
413.95100,0.26135,0.21044,0.19035,0.18972
414.05100,0.26298,0.21165,0.19086,0.18979
414.15100,0.26383,0.21282,0.19189,0.18996
414.25100,0.26515,0.21268,0.19262,0.19057
414.35100,0.26414,0.21206,0.19200,0.19050
414.45100,0.26520,0.21326,0.19239,0.19080
414.55100,0.26616,0.21336,0.19274,0.19067
414.65100,0.26655,0.21344,0.19291,0.18965
414.75100,0.26660,0.21173,0.19250,0.19030
414.85100,0.26657,0.21310,0.19292,0.19106
414.95100,0.26797,0.21485,0.19416,0.19058
415.05100,0.26848,0.21384,0.19392,0.19070
415.15100,0.26901,0.21425,0.19424,0.19048
415.25100,0.27012,0.21502,0.19423,0.19117
415.35100,0.27119,0.21603,0.19522,0.19184
415.45100,0.27098,0.21566,0.19445,0.19028
415.55100,0.27186,0.21607,0.19511,0.19100
415.65100,0.27280,0.21704,0.19568,0.19092
415.75100,0.27233,0.21685,0.19637,0.19158
415.85100,0.27351,0.21687,0.19686,0.19155
415.95100,0.27470,0.21702,0.19603,0.19222
416.05100,0.27500,0.21763,0.19650,0.19106
416.15100,0.27499,0.21769,0.19635,0.19214
416.25100,0.27488,0.21746,0.19621,0.19244
416.35100,0.27697,0.21887,0.19701,0.19251
416.45100,0.27649,0.21820,0.19757,0.19272
416.55100,0.27690,0.21933,0.19788,0.19244
416.65100,0.27834,0.21925,0.19804,0.19251
416.75100,0.27885,0.21850,0.19742,0.19333
416.85100,0.27836,0.21749,0.19662,0.19359
416.95100,0.27963,0.21891,0.19846,0.19366
417.05100,0.28033,0.21995,0.19813,0.19324
417.15100,0.28116,0.21949,0.19847,0.19276
417.25100,0.28236,0.22031,0.19933,0.19357
417.35100,0.28253,0.22008,0.19874,0.19192
417.45100,0.28302,0.22052,0.19958,0.19314
417.55100,0.28330,0.22096,0.19971,0.19285
417.65100,0.28363,0.22076,0.19973,0.19315
417.75100,0.28460,0.22163,0.20094,0.19314
417.85100,0.28500,0.22142,0.20064,0.19369
417.95100,0.28621,0.22294,0.20152,0.19456
418.05100,0.28768,0.22358,0.20193,0.19419
418.15100,0.28737,0.22349,0.20102,0.19404
418.25100,0.28733,0.22301,0.20087,0.19490
418.35100,0.28893,0.22395,0.20135,0.19397
418.45100,0.28873,0.22391,0.20132,0.19398
418.55100,0.29005,0.22387,0.20250,0.19488
418.65100,0.29024,0.22359,0.20215,0.19408
418.75100,0.29079,0.22490,0.20322,0.19392
418.85100,0.29055,0.22441,0.20184,0.19519
418.95100,0.29117,0.22495,0.20267,0.19519
419.05100,0.29315,0.22728,0.20444,0.19545
419.15100,0.29411,0.22743,0.20441,0.19443
419.25100,0.29531,0.22713,0.20444,0.19484
419.35100,0.29534,0.22680,0.20367,0.19561
419.45100,0.29611,0.22764,0.20361,0.19529
419.55100,0.29655,0.22760,0.20505,0.19448
419.65100,0.29795,0.22845,0.20640,0.19566
419.75100,0.29876,0.22929,0.20643,0.19526
419.85100,0.30024,0.23053,0.20700,0.19551
419.95100,0.30079,0.23047,0.20761,0.19694
420.05100,0.30214,0.23049,0.20759,0.19783
420.15100,0.30134,0.23015,0.20777,0.19699
420.25100,0.30226,0.23091,0.20711,0.19702
420.35100,0.30245,0.22971,0.20651,0.19704
420.45100,0.30237,0.23080,0.20618,0.19679
420.55100,0.30277,0.23115,0.20748,0.19687
420.65100,0.30393,0.23181,0.20829,0.19751
420.75100,0.30515,0.23192,0.20806,0.19839
420.85100,0.30526,0.23220,0.20815,0.19860
420.95100,0.30599,0.23206,0.20859,0.19703
421.05100,0.30663,0.23241,0.20953,0.19764
421.15100,0.30758,0.23319,0.20995,0.19762
421.25100,0.30824,0.23341,0.20996,0.19764
421.35100,0.30751,0.23180,0.20908,0.19823
421.45100,0.30820,0.23261,0.20970,0.19841
421.55100,0.30987,0.23390,0.21107,0.19797
421.65100,0.30981,0.23343,0.21066,0.19755
421.75100,0.31023,0.23402,0.21032,0.19821
421.85100,0.31095,0.23434,0.21067,0.19793
421.95100,0.31125,0.23516,0.21124,0.19766
422.05100,0.31222,0.23432,0.21081,0.19837
422.15100,0.31138,0.23399,0.20998,0.19938
422.25100,0.31332,0.23570,0.21072,0.19914
422.35100,0.31412,0.23634,0.21183,0.19936
422.45100,0.31475,0.23664,0.21219,0.19924
422.55100,0.31633,0.23778,0.21412,0.19967
422.65100,0.31585,0.23652,0.21341,0.19953
422.75100,0.31663,0.23784,0.21387,0.19931
422.85100,0.31695,0.23785,0.21394,0.19970
422.95100,0.31643,0.23787,0.21370,0.20056
423.05100,0.31802,0.23837,0.21501,0.19966
423.15100,0.31756,0.23814,0.21433,0.19977
423.25100,0.31929,0.23982,0.21546,0.20084
423.35100,0.32016,0.23955,0.21554,0.20039
423.45100,0.31965,0.24028,0.21559,0.20091
423.55100,0.32004,0.23964,0.21569,0.20095
423.65100,0.32158,0.23988,0.21610,0.20032
423.75100,0.32296,0.24165,0.21767,0.20080
423.85100,0.32283,0.24231,0.21732,0.20081
423.95100,0.32415,0.24261,0.21841,0.20143
424.05100,0.32598,0.24427,0.21929,0.20182
424.15100,0.32715,0.24448,0.21991,0.20233
424.25100,0.32647,0.24293,0.21853,0.20272
424.35100,0.32872,0.24402,0.21972,0.20181
424.45100,0.32922,0.24453,0.21965,0.20162
424.55100,0.32896,0.24413,0.22031,0.20248
424.65100,0.33132,0.24597,0.22225,0.20281
424.75100,0.33138,0.24498,0.22048,0.20371
424.85100,0.33202,0.24504,0.22078,0.20350
424.95100,0.33343,0.24593,0.22118,0.20247
425.05100,0.33445,0.24716,0.22206,0.20169
425.15100,0.33488,0.24701,0.22207,0.20229
425.25100,0.33577,0.24727,0.22228,0.20383
425.35100,0.33794,0.24852,0.22340,0.20406
425.45100,0.33739,0.24763,0.22267,0.20347
425.55100,0.33825,0.24918,0.22332,0.20466
425.65100,0.33915,0.24836,0.22266,0.20361
425.75100,0.34069,0.24965,0.22428,0.20370
425.85100,0.34071,0.24912,0.22437,0.20268
425.95100,0.34246,0.25084,0.22523,0.20487
426.05100,0.34367,0.25066,0.22623,0.20388
426.15100,0.34472,0.25131,0.22630,0.20444
426.25100,0.34501,0.25156,0.22674,0.20566
426.35100,0.34551,0.25207,0.22620,0.20464
426.45100,0.34577,0.25148,0.22647,0.20575
426.55100,0.34628,0.25147,0.22599,0.20562
426.65100,0.34819,0.25310,0.22772,0.20474
426.75100,0.34868,0.25338,0.22707,0.20478
426.85100,0.34986,0.25412,0.22843,0.20503
426.95100,0.35016,0.25384,0.22913,0.20605
427.05100,0.35108,0.25503,0.22915,0.20612
427.15100,0.35239,0.25494,0.23011,0.20627
427.25100,0.35243,0.25491,0.22903,0.20534
427.35100,0.35302,0.25578,0.23016,0.20626
427.45100,0.35513,0.25674,0.23144,0.20719
427.55100,0.35577,0.25705,0.23064,0.20725
427.65100,0.35597,0.25756,0.23133,0.20618
427.75100,0.35588,0.25695,0.23166,0.20830
427.85100,0.35655,0.25631,0.23196,0.20581
427.95100,0.35911,0.25791,0.23266,0.20785
428.05100,0.35857,0.25812,0.23304,0.20739
428.15100,0.36026,0.25938,0.23447,0.20679
428.25100,0.36117,0.25898,0.23374,0.20766
428.35100,0.36224,0.25964,0.23461,0.20775
428.45100,0.36361,0.26117,0.23536,0.20862
428.55100,0.36347,0.26090,0.23444,0.20900
428.65100,0.36508,0.26227,0.23547,0.20825
428.75100,0.36576,0.26248,0.23538,0.20898
428.85100,0.36701,0.26371,0.23636,0.20940
428.95100,0.36686,0.26307,0.23620,0.20898
429.05100,0.36762,0.26350,0.23647,0.20936
429.15100,0.36877,0.26442,0.23779,0.20954
429.25100,0.37137,0.26596,0.23901,0.20929
429.35100,0.37092,0.26570,0.23944,0.20912
429.45100,0.37144,0.26593,0.23905,0.20808
429.55100,0.37350,0.26685,0.24008,0.20964
429.65100,0.37326,0.26600,0.23924,0.21116
429.75100,0.37313,0.26572,0.23861,0.20971
429.85100,0.37341,0.26636,0.23932,0.20891
429.95100,0.37393,0.26664,0.23918,0.20966
430.05100,0.37554,0.26773,0.24066,0.21113
430.15100,0.37658,0.26903,0.24165,0.21082
430.25100,0.37707,0.26896,0.24137,0.21148
430.35100,0.37960,0.27050,0.24235,0.21141
430.45100,0.37933,0.27028,0.24271,0.21177
430.55100,0.38077,0.27056,0.24307,0.21175
430.65100,0.38118,0.27038,0.24324,0.21179
430.75100,0.38305,0.27213,0.24475,0.21182
430.85100,0.38323,0.27207,0.24369,0.21172
430.95100,0.38503,0.27311,0.24489,0.21197
431.05100,0.38550,0.27358,0.24492,0.21310
431.15100,0.38550,0.27381,0.24493,0.21330
431.25100,0.38575,0.27407,0.24647,0.21285
431.35100,0.38705,0.27487,0.24742,0.21267
431.45100,0.38832,0.27542,0.24718,0.21222
431.55100,0.38883,0.27608,0.24722,0.21333
431.65100,0.38978,0.27585,0.24724,0.21419
431.75100,0.39182,0.27679,0.24912,0.21417
431.85100,0.39265,0.27750,0.24954,0.21237
431.95100,0.39334,0.27857,0.24955,0.21349
432.05100,0.39474,0.27925,0.24986,0.21393
432.15100,0.39607,0.27953,0.25076,0.21507
432.25100,0.39736,0.28104,0.25168,0.21540
432.35100,0.39732,0.28140,0.25211,0.21462
432.45100,0.39867,0.28276,0.25369,0.21543
432.55100,0.39848,0.28280,0.25287,0.21567
432.65100,0.39974,0.28371,0.25461,0.21512
432.75100,0.40042,0.28376,0.25405,0.21560
432.85100,0.40212,0.28476,0.25476,0.21681
432.95100,0.40245,0.28502,0.25555,0.21729
433.05100,0.40366,0.28540,0.25586,0.21632
433.15100,0.40425,0.28673,0.25680,0.21656
433.25100,0.40448,0.28615,0.25586,0.21661
433.35100,0.40569,0.28712,0.25615,0.21706
433.45100,0.40774,0.28884,0.25745,0.21676
433.55100,0.40758,0.28905,0.25713,0.21824
433.65100,0.40849,0.28933,0.25760,0.21844
433.75100,0.41032,0.29080,0.25944,0.21808
433.85100,0.41037,0.29089,0.25989,0.21913
433.95100,0.41079,0.29127,0.25970,0.21894
434.05100,0.41214,0.29297,0.26004,0.21863
434.15100,0.41273,0.29344,0.26075,0.21862
434.25100,0.41311,0.29358,0.26095,0.21923
434.35100,0.41450,0.29558,0.26217,0.21839
434.45100,0.41566,0.29620,0.26290,0.21970
434.55100,0.41623,0.29745,0.26364,0.21927
434.65100,0.41730,0.29741,0.26398,0.21935
434.75100,0.41764,0.29737,0.26433,0.22057
434.85100,0.41887,0.29830,0.26378,0.22039
434.95100,0.42018,0.30004,0.26570,0.22118
435.05100,0.42074,0.30031,0.26573,0.21967
435.15100,0.42128,0.30078,0.26624,0.21952
435.25100,0.42249,0.30182,0.26707,0.22044
435.35100,0.42398,0.30317,0.26835,0.22078
435.45100,0.42591,0.30425,0.26990,0.22132
435.55100,0.42519,0.30457,0.26914,0.22002
435.65100,0.42545,0.30389,0.26808,0.22091
435.75100,0.42814,0.30570,0.26999,0.22043
435.85100,0.42920,0.30721,0.27072,0.22177
435.95100,0.42986,0.30817,0.27081,0.22169
436.05100,0.43018,0.30806,0.27028,0.22191
436.15100,0.43090,0.30899,0.27121,0.22272
436.25100,0.43179,0.30842,0.27148,0.22306
436.35100,0.43348,0.31005,0.27245,0.22290
436.45100,0.43348,0.31022,0.27298,0.22404
436.55100,0.43448,0.31170,0.27305,0.22444
436.65100,0.43557,0.31227,0.27335,0.22483
436.75100,0.43702,0.31348,0.27479,0.22503
436.85100,0.43790,0.31395,0.27561,0.22532
436.95100,0.43937,0.31527,0.27656,0.22546
437.05100,0.44210,0.31773,0.27888,0.22587
437.15100,0.44218,0.31771,0.27841,0.22555
437.25100,0.44297,0.31887,0.27890,0.22616
437.35100,0.44551,0.32025,0.28038,0.22528
437.45100,0.44640,0.32176,0.28122,0.22570
437.55100,0.44746,0.32113,0.28186,0.22657
437.65100,0.44737,0.32233,0.28297,0.22650
437.75100,0.44808,0.32238,0.28336,0.22716
437.85100,0.44920,0.32328,0.28370,0.22796
437.95100,0.44875,0.32279,0.28353,0.22738
438.05100,0.45116,0.32470,0.28486,0.22919
438.15100,0.45151,0.32532,0.28527,0.22921
438.25100,0.45231,0.32594,0.28524,0.22847
438.35100,0.45535,0.32800,0.28656,0.22649
438.45100,0.45519,0.32858,0.28684,0.22826
438.55100,0.45517,0.32821,0.28716,0.22933
438.65100,0.45680,0.32948,0.28766,0.23061
438.75100,0.45853,0.33140,0.28951,0.23009
438.85100,0.45809,0.33032,0.28907,0.23062
438.95100,0.46033,0.33180,0.29027,0.23046
439.05100,0.46188,0.33274,0.29110,0.22979
439.15100,0.46267,0.33327,0.29166,0.23198
439.25100,0.46352,0.33437,0.29247,0.23232
439.35100,0.46515,0.33640,0.29333,0.23221
439.45100,0.46565,0.33693,0.29425,0.23354
439.55100,0.46714,0.33776,0.29537,0.23225
439.65100,0.46777,0.33801,0.29489,0.23406
439.75100,0.46879,0.33943,0.29558,0.23336
439.85100,0.46945,0.34023,0.29588,0.23295
439.95100,0.46978,0.34064,0.29709,0.23305
440.05100,0.47010,0.34083,0.29715,0.23341
440.15100,0.47361,0.34289,0.29954,0.23378
440.25100,0.47334,0.34184,0.29889,0.23424
440.35100,0.47534,0.34364,0.30089,0.23428
440.45100,0.47536,0.34394,0.30003,0.23385
440.55100,0.47754,0.34628,0.30113,0.23528
440.65100,0.47785,0.34652,0.30173,0.23510
440.75100,0.47911,0.34783,0.30343,0.23659
440.85100,0.48142,0.34896,0.30450,0.23681
440.95100,0.48148,0.34933,0.30402,0.23680
441.05100,0.48267,0.34997,0.30495,0.23757
441.15100,0.48345,0.35106,0.30572,0.23700
441.25100,0.48333,0.35112,0.30528,0.23726
441.35100,0.48429,0.35177,0.30656,0.23719
441.45100,0.48470,0.35262,0.30736,0.23711
441.55100,0.48665,0.35380,0.30858,0.23896
441.65100,0.48836,0.35490,0.30980,0.23896
441.75100,0.48866,0.35580,0.30969,0.23817
441.85100,0.49065,0.35714,0.31120,0.23947
441.95100,0.49078,0.35777,0.31113,0.23949
442.05100,0.49159,0.35840,0.31147,0.24032
442.15100,0.49293,0.35864,0.31161,0.24059
442.25100,0.49490,0.35971,0.31291,0.24060
442.35100,0.49619,0.36072,0.31472,0.24097
442.45100,0.49692,0.36220,0.31412,0.24084
442.55100,0.49792,0.36294,0.31564,0.24067
442.65100,0.49893,0.36340,0.31684,0.24131
442.75100,0.50085,0.36502,0.31750,0.24111
442.85100,0.50117,0.36540,0.31783,0.24165
442.95100,0.50293,0.36596,0.31867,0.24271
443.05100,0.50375,0.36750,0.31937,0.24273
443.15100,0.50621,0.36925,0.32149,0.24257
443.25100,0.50624,0.36956,0.32118,0.24244
443.35100,0.50786,0.37062,0.32335,0.24373
443.45100,0.50763,0.37030,0.32187,0.24409
443.55100,0.51015,0.37249,0.32395,0.24496
443.65100,0.51084,0.37251,0.32371,0.24499
443.75100,0.51114,0.37415,0.32537,0.24539
443.85100,0.51244,0.37491,0.32668,0.24662
443.95100,0.51397,0.37620,0.32716,0.24675
444.05100,0.51486,0.37609,0.32615,0.24726
444.15100,0.51583,0.37727,0.32700,0.24839
444.25100,0.51693,0.37831,0.32769,0.24990
444.35100,0.51766,0.37949,0.32956,0.24769
444.45100,0.51950,0.38104,0.33070,0.24780
444.55100,0.52049,0.38199,0.33076,0.24798
444.65100,0.52091,0.38142,0.33074,0.24824
444.75100,0.52338,0.38380,0.33289,0.24896
444.85100,0.52377,0.38403,0.33365,0.24735
444.95100,0.52607,0.38651,0.33525,0.24904
445.05100,0.52748,0.38735,0.33561,0.24880
445.15100,0.52895,0.38805,0.33698,0.24937
445.25100,0.52997,0.38878,0.33679,0.25032
445.35100,0.52990,0.38851,0.33779,0.25135
445.54100,0.53268,0.39050,0.33940,0.25204
445.64100,0.53404,0.39091,0.33873,0.25274
445.74100,0.53465,0.39228,0.33947,0.25339
445.84100,0.53570,0.39322,0.34080,0.25321
445.94100,0.53713,0.39480,0.34245,0.25334
446.04100,0.53845,0.39578,0.34304,0.25374
446.14100,0.54037,0.39798,0.34491,0.25577
446.24100,0.53987,0.39724,0.34282,0.25377
446.34100,0.54117,0.39856,0.34361,0.25732
446.44100,0.54285,0.40043,0.34485,0.25529
446.54100,0.54373,0.40055,0.34575,0.25534
446.64100,0.54409,0.40041,0.34526,0.25664
446.74100,0.54636,0.40285,0.34703,0.25721
446.84100,0.54673,0.40331,0.34848,0.25758
446.94100,0.54702,0.40344,0.34839,0.25675
447.04100,0.54953,0.40584,0.34940,0.25789
447.14100,0.55130,0.40726,0.35156,0.25886
447.24100,0.55274,0.40871,0.35202,0.25884
447.37700,0.55360,0.40902,0.35247,0.26018
447.47700,0.55460,0.40989,0.35274,0.25987
447.57700,0.55504,0.40997,0.35191,0.26057
447.67700,0.55626,0.41206,0.35368,0.26080
447.77700,0.55735,0.41267,0.35468,0.26083
447.87700,0.55746,0.41350,0.35510,0.26142
447.97700,0.55987,0.41486,0.35710,0.26201
448.07700,0.56100,0.41675,0.35785,0.26287
448.17700,0.56105,0.41643,0.35662,0.26188
448.27700,0.56218,0.41652,0.35727,0.26346
448.37700,0.56412,0.41834,0.35825,0.26430
448.47700,0.56439,0.41870,0.35697,0.26430
448.57700,0.56546,0.41965,0.35795,0.26589
448.67700,0.56853,0.42287,0.36214,0.26508
448.77700,0.57015,0.42363,0.36343,0.26563
448.87700,0.57080,0.42422,0.36415,0.26596
448.97700,0.57188,0.42522,0.36393,0.26731
449.15800,0.57412,0.42689,0.36476,0.26746
449.25800,0.57632,0.42945,0.36625,0.26636
449.35800,0.57670,0.42920,0.36658,0.26893
449.45800,0.57812,0.43112,0.36865,0.26904
449.55800,0.57849,0.43160,0.36784,0.26963
449.65800,0.57951,0.43188,0.36795,0.26919
449.75800,0.58084,0.43307,0.36969,0.26856
449.85800,0.58253,0.43431,0.37063,0.26944
449.95800,0.58172,0.43435,0.36933,0.26928
450.05800,0.58322,0.43532,0.37078,0.27040
450.17200,0.58470,0.43686,0.37189,0.27094
450.27200,0.58692,0.43829,0.37288,0.27051
450.37200,0.58710,0.43978,0.37481,0.27031
450.47200,0.58951,0.44091,0.37608,0.27227
450.63000,0.59119,0.44240,0.37740,0.27428
450.73000,0.59098,0.44215,0.37583,0.27470
450.83000,0.59326,0.44386,0.37704,0.27455
450.93000,0.59422,0.44498,0.37759,0.27477
451.03000,0.59541,0.44572,0.37788,0.27686
451.13000,0.59628,0.44736,0.37966,0.27785
451.23000,0.59696,0.44827,0.38021,0.27732
451.33000,0.59862,0.44970,0.38186,0.27613
451.43000,0.59969,0.45078,0.38293,0.27833
451.53000,0.60095,0.45239,0.38388,0.27964
451.63000,0.60089,0.45179,0.38310,0.27953
451.73000,0.60286,0.45336,0.38420,0.27884
451.83000,0.60579,0.45578,0.38695,0.27997
451.93000,0.60621,0.45576,0.38639,0.28053
452.03000,0.60697,0.45706,0.38676,0.28204
452.13000,0.60766,0.45792,0.38722,0.28241
452.23000,0.60918,0.45910,0.38847,0.28235
452.33000,0.60977,0.45994,0.38976,0.28345
452.43000,0.61157,0.46262,0.39178,0.28169
452.53000,0.61229,0.46193,0.39125,0.28352
452.63000,0.61367,0.46381,0.39263,0.28345
452.73000,0.61397,0.46317,0.39129,0.28455
452.83000,0.61530,0.46483,0.39196,0.28212
452.93000,0.61606,0.46646,0.39237,0.28468
453.03000,0.61768,0.46809,0.39400,0.28550
453.13000,0.61823,0.46843,0.39417,0.28582
453.23000,0.62018,0.46980,0.39597,0.28689
453.33000,0.62094,0.47140,0.39718,0.28611
453.43000,0.62180,0.47188,0.39656,0.28778
453.53000,0.62277,0.47328,0.39772,0.28761
453.63000,0.62325,0.47255,0.39840,0.28875
453.73000,0.62505,0.47521,0.39923,0.28851
453.83000,0.62659,0.47593,0.40045,0.29196
453.93000,0.62752,0.47827,0.40120,0.29113
454.03000,0.62830,0.47813,0.40245,0.29009
454.13000,0.62956,0.47995,0.40296,0.29075
454.23000,0.63151,0.48105,0.40482,0.29114
454.33000,0.63307,0.48294,0.40705,0.29199
454.43000,0.63313,0.48380,0.40727,0.29243
454.53000,0.63419,0.48489,0.40797,0.29291
454.63000,0.63416,0.48492,0.40702,0.29520
454.73000,0.63687,0.48715,0.40903,0.29261
454.83000,0.63704,0.48760,0.40903,0.29221
454.93000,0.63742,0.48678,0.40907,0.29475
455.03000,0.63889,0.48815,0.40996,0.29612
455.13000,0.63960,0.48998,0.41102,0.29634
455.23000,0.64103,0.49135,0.41235,0.29625
455.33000,0.64204,0.49210,0.41147,0.29665
455.43000,0.64422,0.49394,0.41381,0.29626
455.53000,0.64395,0.49448,0.41371,0.29801
455.63000,0.64559,0.49616,0.41466,0.29968
455.73000,0.64643,0.49676,0.41575,0.29837
455.83000,0.64860,0.49898,0.41705,0.29873
455.93000,0.64874,0.49927,0.41678,0.29971
456.03000,0.65032,0.50014,0.41799,0.29905
456.13000,0.65032,0.50143,0.41855,0.30013
456.23000,0.65066,0.50201,0.41862,0.29967
456.33000,0.65165,0.50172,0.41811,0.30089
456.43000,0.65464,0.50439,0.42095,0.30125
456.53000,0.65522,0.50621,0.42226,0.30137
